repo_name,last_pushed_at,created_at,default_branch,cfn_file_count,total_resources,resource_types,platform_pct,application_pct,data_pct,other_pct,nested_stacks,cross_stack_refs,custom_resources,sam_transforms,parameters,conditions,has_terraform,cfn_lines,aws_account_ids,app_ids
gis-geomartcloud-wsoc-batch-mapservice,10/19/2023 19:53,03/17/2021 19:27,master,1,17,AWS::AutoScaling::AutoScalingGroup|AWS::AutoScaling::LaunchConfiguration|AWS::CloudFormation::Interface|AWS::EC2::Image|AWS::EC2::SecurityGroup|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::IAM::Role|AWS::Lambda::Function|AWS::SSM::Parameter,50,50,0,0,0,0,2,false,1,0,false,778,514712703977,none
pgealerts-lambda-cdn-invalidation,10/17/2023 22:15,03/11/2020 18:45,master,1,7,AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::IAM::Role|AWS::S3::Bucket|AWS::Serverless::Function,100,0,0,0,0,0,0,true,1,0,false,322,none,none
50MainApp,10/17/2023 20:52,07/02/2019 14:59,master,4,14,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::ManagedPolicy|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::LayerVersion|AWS::Lambda::LayerVersionPermission|AWS::S3::Bucket|AWS::Serverless::Api|AWS::SSM::Parameter,57,42,0,1,0,0,0,true,4,0,false,1544,none,APP-2102|APP-2201
ew-data-sync,10/17/2023 04:03,03/18/2021 15:06,dev,2,26,AWS::ACMPCA::Certificate|AWS::ACMPCA::CertificateAuthority|AWS::ACMPCA::CertificateAuthorityActivation|AWS::CertificateManager::Certificate|AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::IAM::Role|AWS::Lambda::Function|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Api|AWS::Serverless::Function|AWS::Serverless::HttpApi|AWS::Serverless::LayerVersion|AWS::SSM::Parameter,74,25,0,1,0,0,2,true,1,0,false,1320,164755717202,APP-2704
gis-geomartcloud-wsoc-etl-wsocdatasync,10/16/2023 20:14,12/18/2020 16:13,master,1,9,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::ECS::TaskDefinition|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::Logs::LogGroup|AWS::SecretsManager::Secret|AWS::SSM::Parameter,44,13,41,2,0,0,0,false,1,3,false,564,none,none
ccsp-cdp-lambda-error-monitoring,10/12/2023 11:06,11/07/2022 10:08,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,1049,720720378559|747592841671|780761660372,APP-2395
gis-gmcloud-gdmab-create-pycommonlamba,09/18/2023 18:46,06/28/2023 16:24,main,1,3,AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::Lambda::Function|AWS::SSM::Parameter,71,28,0,1,0,0,0,false,1,0,false,309,none,APP-3020
nodejs-lambda-sample,09/14/2023 16:57,09/11/2023 20:42,main,1,2,AWS::Serverless::Function|AWS::Serverless::LayerVersion,0,0,0,0,0,0,0,true,0,0,false,28,none,none
cscoe-automation,09/14/2023 00:16,09/09/2019 20:58,master,6,18,AWS::CloudFormation::Interface|AWS::DynamoDB::Table|AWS::IAM::ManagedPolicy|AWS::IAM::Policy|AWS::IAM::Role|AWS::KMS::Alias|AWS::KMS::Key|AWS::Lambda::Function|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter|AWS::StepFunctions::StateMachine,58,27,13,2,0,0,0,true,4,0,true,1138,009885800822|056672152820|477027688362|686137062481,APP-2102|APP-2781
pge-tfc-varset,09/06/2023 21:07,03/25/2022 20:48,main,1,3,AWS::IAM::ManagedPolicy|AWS::IAM::Role|AWS::IAM::User,100,0,0,0,0,0,0,false,0,0,true,87,none,none
aws-s3-security-remediation,09/01/2023 17:18,05/18/2020 19:14,master,4,16,AWS::CloudFormation::Interface|AWS::Events::Rule|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::SSM::Parameter,20,80,0,0,0,0,0,false,4,0,false,783,none,none
gis-geomartcloud-psps-batch-version,08/14/2023 21:39,05/16/2020 19:16,master,1,8,AWS::CloudFormation::Interface|AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::IAM::Role|AWS::Lambda::EventSourceMapping|AWS::Lambda::Function|AWS::SSM::Parameter|AWS::StepFunctions::StateMachine,27,72,0,1,0,0,0,false,1,0,false,574,none,none
aws-unique-tag-values,08/11/2023 22:38,08/11/2023 16:54,main,2,10,AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::Events::Rule|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::SSM::Parameter,60,40,0,0,0,0,0,false,2,0,false,456,none,none
aws-filegateway-alarms,08/04/2023 20:03,05/19/2021 16:02,main,1,9,AWS::CloudFormation::Interface|AWS::EC2::SecurityGroup|AWS::Events::Rule|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::SSM::Parameter,38,61,0,1,0,0,0,false,1,0,false,206,972333128287,none
aws-logging-central-albaccesslogs,08/03/2023 21:25,02/15/2021 14:43,master,1,0,AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::SSM::Parameter,45,54,0,1,0,0,1,false,1,0,false,279,none,none
aws-cloudformation-tags,07/28/2023 17:17,07/28/2023 17:09,dev,4,14,AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::IAM::ManagedPolicy|AWS::IAM::Role|AWS::Lambda::Function|AWS::SNS::Topic|AWS::SSM::Parameter,76,23,0,1,0,0,0,false,3,0,false,1034,757620174545,APP-2102
gis-geomartcloud-wsoc-etl-irwindataupdate,07/25/2023 20:44,01/14/2021 10:49,master,1,5,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::SecretsManager::Secret|AWS::SSM::Parameter,42,0,57,1,0,0,0,false,1,2,false,391,none,none
s3-client-api,07/14/2023 00:21,03/14/2022 14:22,dev,1,8,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::VPC|AWS::IAM::Role|AWS::S3::Bucket|AWS::SecretsManager::Secret,100,0,0,0,0,0,0,false,1,0,false,422,735941387769,none
aws-internal-elb-splunk,06/22/2023 22:25,05/19/2023 21:03,dev,3,14,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::IAM::ManagedPolicy|AWS::IAM::Role|AWS::Lambda::Function|AWS::SNS::Topic|AWS::SSM::Parameter,64,35,0,1,0,0,1,false,3,0,false,1404,514712703977|686137062481|757620174545,APP-2102
CustomerManagedCmkForCcoeAccountsOnly,06/16/2023 15:31,02/12/2021 21:59,main,2,3,AWS::CloudFormation::Interface|AWS::KMS::Alias|AWS::KMS::Key|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,2,0,false,353,739846873405,none
pge-ecm-crm-ocr-lambda,05/30/2023 21:50,05/12/2022 13:24,main,7,88,AWS::Events::Rule|AWS::IAM::Policy|AWS::IAM::Role|AWS::Lambda::EventInvokeConfig|AWS::Lambda::EventSourceMapping|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::Lambda::Version|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SNS::Topic|AWS::SSM::Parameter,51,48,0,1,0,0,0,false,7,4,false,2696,123456789012|138871512076,none
pge-ecm-crm-pdf-lambda,05/30/2023 21:46,09/12/2022 06:12,main,9,120,AWS::Events::Rule|AWS::IAM::Policy|AWS::IAM::Role|AWS::Lambda::EventInvokeConfig|AWS::Lambda::EventSourceMapping|AWS::Lambda::Function|AWS::Lambda::LayerVersion|AWS::Lambda::Permission|AWS::Lambda::Version|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SSM::Parameter,45,54,0,1,0,0,0,false,9,2,false,3428,123456789012|138871512076,none
CCPA-Consumer-Veg-Mgmt,05/30/2023 21:09,01/04/2021 17:33,main,2,12,AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::VPC|AWS::ECS::Cluster|AWS::ECS::Service|AWS::ECS::TaskDefinition|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::IAM::Role|AWS::Logs::LogGroup,7,92,0,1,0,0,0,false,2,0,false,332,none,APP-2512
gecho-svc-dev,05/30/2023 20:03,05/30/2023 20:02,main,1,16,AWS::ApiGateway::Deployment|AWS::ApiGateway::Method|AWS::ApiGateway::Resource|AWS::ApiGateway::RestApi|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::Lambda::Version|AWS::Logs::LogGroup|AWS::S3::Bucket,5,94,0,1,0,0,0,false,0,0,false,1,none,none
ccsp-cdp-dms-task-automation,05/15/2023 11:39,04/21/2021 09:51,main,2,6,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,2,0,false,746,720720378559,none
aws-transit,05/11/2023 01:07,09/14/2021 18:21,main,15,273,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::CustomerGateway|AWS::EC2::FlowLog|AWS::EC2::GatewayRouteTableAssociation|AWS::EC2::Image|AWS::EC2::InternetGateway|AWS::EC2::NetworkAcl|AWS::EC2::NetworkAclEntry|AWS::EC2::NetworkInterface|AWS::EC2::PrefixList|AWS::EC2::Route|AWS::EC2::RouteTable|AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::SubnetNetworkAclAssociation|AWS::EC2::SubnetRouteTableAssociation|AWS::EC2::TransitGateway|AWS::EC2::TransitGatewayAttachment|AWS::EC2::TransitGatewayPeeringAttachment|AWS::EC2::TransitGatewayRoute|AWS::EC2::TransitGatewayRouteTable|AWS::EC2::TransitGatewayRouteTableAssociation|AWS::EC2::TransitGatewayRouteTablePropagation|AWS::EC2::VPC|AWS::EC2::VPCEndpoint|AWS::EC2::VPCEndpointService|AWS::EC2::VPCEndpointServicePermissions|AWS::EC2::VPCGatewayAttachment|AWS::EC2::VPNConnection|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::Events::Rule|AWS::IAM::ManagedPolicy|AWS::IAM::Role|AWS::KMS::Alias|AWS::KMS::Key|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::Logs::LogGroup|AWS::NetworkManager::GlobalNetwork|AWS::NetworkManager::Site|AWS::NetworkManager::TransitGatewayRegistration|AWS::RAM::ResourceShare|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SNS::Topic|AWS::SNS::TopicPolicy|AWS::SSM::Parameter|AWS::WAF::ByteMatchSet|AWS::WAF::IPSet|AWS::WAF::Rule|AWS::WAF::SizeConstraintSet|AWS::WAF::SqlInjectionMatchSet|AWS::WAF::WebACL|AWS::WAF::XssMatchSet|AWS::WAFRegional::ByteMatchSet|AWS::WAFRegional::IPSet|AWS::WAFRegional::Rule|AWS::WAFRegional::SizeConstraintSet|AWS::WAFRegional::SqlInjectionMatchSet|AWS::WAFRegional::WebACL|AWS::WAFRegional::XssMatchSet|AWS::WAFv2::IPSet|AWS::WAFv2::WebACL|AWS::WAFv2::WebACLAssociation,33,66,0,1,0,24,16,false,14,16,false,9434,514712703977|686137062481|757620174545,APP-2102
aws-api-gateway-reference-implementation,04/28/2023 23:08,11/03/2020 19:54,main,5,64,AWS::ApiGateway::ApiKey|AWS::ApiGateway::Authorizer|AWS::ApiGateway::Deployment|AWS::ApiGateway::Method|AWS::ApiGateway::Model|AWS::ApiGateway::Resource|AWS::ApiGateway::RestApi|AWS::ApiGateway::Stage|AWS::ApiGateway::UsagePlan|AWS::ApiGateway::UsagePlanKey|AWS::ApiGatewayV2::ApiMapping|AWS::ApiGatewayV2::DomainName|AWS::CloudFormation::Interface|AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::VPC|AWS::EC2::VPCEndpoint|AWS::IAM::ManagedPolicy|AWS::IAM::Role|AWS::KMS::Alias|AWS::KMS::Key|AWS::Lambda::Function|AWS::Logs::LogGroup|AWS::SSM::Parameter,18,81,0,1,0,0,2,false,5,0,false,2881,514712703977|686137062481,APP-2102
ccsp-break-glass,04/20/2023 18:33,12/09/2022 16:42,main,1,0,AWS::CloudFormation::Interface|AWS::EC2::Instance|AWS::EC2::LaunchTemplate|AWS::EC2::SecurityGroup|AWS::IAM::InstanceProfile|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,438,708921516569,none
gis-geomartcloud-palantir-infrastructure,04/19/2023 22:12,06/04/2020 17:33,master,9,63,AWS::CloudFormation::Interface|AWS::DMS::Endpoint|AWS::DMS::ReplicationInstance|AWS::DMS::ReplicationSubnetGroup|AWS::DMS::ReplicationTask|AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::ECS::Cluster|AWS::Glue::SecurityConfiguration|AWS::IAM::Role|AWS::KMS::Alias|AWS::KMS::Key|AWS::RDS::DBCluster|AWS::RDS::DBClusterParameterGroup|AWS::RDS::DBInstance|AWS::RDS::DBParameterGroup|AWS::RDS::DBProxy|AWS::RDS::DBProxyEndpoint|AWS::RDS::DBProxyTargetGroup|AWS::RDS::DBSubnetGroup|AWS::SecretsManager::Secret|AWS::SecretsManager::SecretTargetAttachment|AWS::SSM::Parameter,51,2,46,1,0,0,0,false,9,2,false,2867,412551746953,none
aws-cfn-certificate,04/19/2023 16:53,11/13/2018 04:56,main,5,8,AWS::CloudFormation::Interface|AWS::IAM::Role|AWS::Lambda::Function,23,76,0,1,0,0,4,false,4,0,false,766,465994993687|514712703977,none
pge-ecm-crm-cni-metrics-08,04/01/2023 00:05,04/29/2021 03:16,main,1,0,AWS::IAM::ManagedPolicy,100,0,0,0,0,0,0,false,0,0,false,17,none,none
pge-ecm-crm-fargate-logging-02,03/28/2023 21:30,04/29/2021 02:51,main,1,0,AWS::IAM::ManagedPolicy,100,0,0,0,0,0,0,false,0,0,false,20,none,none
gis-gmcloud-hawc-datarestore,03/27/2023 14:15,07/20/2022 18:59,main,1,9,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::ECS::TaskDefinition|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::Logs::LogGroup|AWS::SecretsManager::Secret|AWS::SSM::Parameter,44,13,41,2,0,0,0,false,1,2,false,745,none,none
gis-geomartcloud-wsoc-etl-dataintegration,03/27/2023 13:53,12/12/2021 18:45,main,1,5,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::SecretsManager::Secret|AWS::SSM::Parameter,42,0,57,1,0,0,0,false,1,2,false,373,none,none
gis-geomartcloud-wsoc-detour-ui,03/27/2023 13:51,07/20/2021 18:16,master,3,2,AWS::CloudFormation::Interface|AWS::CloudFront::Distribution|AWS::IAM::Role|AWS::Lambda::Function|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SecretsManager::Secret|AWS::SSM::Parameter|AWS::WAF::IPSet|AWS::WAF::Rule|AWS::WAF::WebACL|AWS::WAFRegional::IPSet|AWS::WAFRegional::Rule|AWS::WAFRegional::WebACL,50,50,0,0,0,2,2,false,3,4,false,748,514712703977,none
gis-geomartcloud-wsoc-batch-siptupdatelookup,03/27/2023 13:49,02/11/2021 17:45,master,1,5,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::SecretsManager::Secret|AWS::SSM::Parameter,42,0,57,1,0,0,0,false,1,2,false,400,none,none
gis-geomartcloud-wsoc-batch-siptfieldworkerstatus,03/27/2023 13:47,01/13/2021 22:34,main,1,5,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::SecretsManager::Secret|AWS::SSM::Parameter,42,0,57,1,0,0,0,false,1,2,false,394,none,none
gis-geomartcloud-wsoc-batch-dmscrewlocation,03/27/2023 13:38,03/24/2021 23:32,main,1,9,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::Lambda::Function|AWS::SSM::Parameter,35,25,38,2,0,0,0,false,1,2,false,704,none,none
aws-cfn-alb-reference,03/22/2023 00:54,03/03/2021 18:09,main,6,56,AWS::CloudFormation::Interface|AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::VPC|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SNS::Topic|AWS::SNS::TopicPolicy|AWS::SSM::Parameter,12,87,0,1,0,0,10,false,5,0,false,2667,514712703977,APP-2102
aws-spring-lambda,03/12/2023 22:57,06/12/2019 16:01,master,1,1,AWS::Serverless::Function,0,0,0,0,0,0,0,true,0,0,false,27,none,none
cscoe-fargate-pipeline,03/09/2023 15:16,04/10/2020 14:41,master,4,46,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::VPC|AWS::ECR::Repository|AWS::ECS::Cluster|AWS::ECS::Service|AWS::ECS::TaskDefinition|AWS::IAM::Role|AWS::Logs::LogGroup|AWS::SNS::Topic|AWS::SSM::Parameter,78,21,0,1,0,0,0,false,4,12,false,1812,514712703977,none
gis-gmcloud-hawc-databackup,03/03/2023 18:55,07/20/2022 18:58,main,1,9,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::ECS::TaskDefinition|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::Logs::LogGroup|AWS::SecretsManager::Secret|AWS::SSM::Parameter,44,13,41,2,0,0,0,false,1,2,false,736,none,none
ccsp-cdp-rds-monitoring-orchestrator,03/01/2023 12:15,02/22/2023 17:15,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,995,580247275435|708921516569|720720378559|747592841671|780761660372|846113385035|901920570463,APP-2395
aws-logging-central-albaccesslogs-spoke,02/23/2023 22:49,02/18/2021 23:26,main,1,1,AWS::Events::Rule|AWS::IAM::Policy|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::S3::Bucket|AWS::S3::BucketPolicy,33,66,0,1,0,0,0,false,1,0,false,272,027434742980|127311923021|797873946194,none
c7bh-test,02/16/2023 03:35,02/13/2023 21:32,main,5,34,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::DynamoDB::Table|AWS::Events::Rule|AWS::IAM::InstanceProfile|AWS::IAM::Policy|AWS::IAM::Role|AWS::KMS::Alias|AWS::KMS::Key|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SNS::Topic|AWS::SNS::TopicPolicy|AWS::SSM::Parameter,82,7,10,1,0,0,0,false,5,0,false,3117,708921516569,none
aws-cfn-s3web-multiregion,01/24/2023 23:10,03/13/2020 20:41,dev,31,122,AWS::Amplify::App|AWS::Amplify::Branch|AWS::Athena::NamedQuery|AWS::CloudFormation::Interface|AWS::CloudFormation::Macro|AWS::CloudFront::Distribution|AWS::CodeBuild::Project|AWS::CodeBuild::SourceCredential|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::Events::Rule|AWS::Glue::Crawler|AWS::Glue::Database|AWS::IAM::ManagedPolicy|AWS::IAM::Policy|AWS::IAM::Role|AWS::KinesisFirehose::DeliveryStream|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::Route53::RecordSet|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SecretsManager::Secret|AWS::SNS::Subscription|AWS::SNS::Topic|AWS::SNS::TopicPolicy|AWS::SSM::Parameter|AWS::StepFunctions::StateMachine|AWS::WAFv2::IPSet|AWS::WAFv2::WebACL,62,34,3,1,0,0,3,false,27,20,false,10831,012345678910|164755717202|166654309347|514712703977|670341405383|686137062481|717339529996,APP-2704
gis-geomartcloud-wsoc-batch-geoincidenthistory,01/19/2023 22:15,01/10/2022 17:58,main,1,9,AWS::CloudFormation::Interface|AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::ECS::TaskDefinition|AWS::IAM::Role|AWS::Lambda::EventSourceMapping|AWS::Lambda::Function|AWS::Logs::LogGroup|AWS::SecretsManager::Secret|AWS::SSM::Parameter,53,46,0,1,0,0,0,false,1,0,false,683,725887861453,none
gis-geomartcloud-wsoc-batch-siptassignmenthistory,01/19/2023 22:11,01/13/2021 01:32,master,1,9,AWS::CloudFormation::Interface|AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::ECS::TaskDefinition|AWS::IAM::Role|AWS::Lambda::EventSourceMapping|AWS::Lambda::Function|AWS::Logs::LogGroup|AWS::SecretsManager::Secret|AWS::SSM::Parameter,53,46,0,1,0,0,0,false,1,0,false,686,725887861453,none
gis-geomartcloud-wsoc-batch-incidenthistory,01/19/2023 22:10,01/12/2021 21:30,master,1,9,AWS::CloudFormation::Interface|AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::ECS::TaskDefinition|AWS::IAM::Role|AWS::Lambda::EventSourceMapping|AWS::Lambda::Function|AWS::Logs::LogGroup|AWS::SecretsManager::Secret|AWS::SSM::Parameter,53,46,0,1,0,0,0,false,1,0,false,688,725887861453,none
gis-geomartcloud-wsoc-api-geoincidenthistory,01/19/2023 22:10,01/10/2022 18:22,main,1,18,AWS::ApiGateway::Authorizer|AWS::ApiGateway::Deployment|AWS::ApiGateway::GatewayResponse|AWS::ApiGateway::Method|AWS::ApiGateway::Resource|AWS::ApiGateway::RestApi|AWS::ApiGateway::Stage|AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::IAM::Role|AWS::Lambda::Function|AWS::SQS::Queue|AWS::SQS::QueuePolicy|AWS::SSM::Parameter,25,75,0,0,0,0,0,false,1,2,false,1095,725887861453,none
gis-geomartcloud-wsoc-api-siptassignmenthistory,01/19/2023 22:07,12/30/2020 00:00,master,1,18,AWS::ApiGateway::Authorizer|AWS::ApiGateway::Deployment|AWS::ApiGateway::GatewayResponse|AWS::ApiGateway::Method|AWS::ApiGateway::Resource|AWS::ApiGateway::RestApi|AWS::ApiGateway::Stage|AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::IAM::Role|AWS::Lambda::Function|AWS::SQS::Queue|AWS::SQS::QueuePolicy|AWS::SSM::Parameter,25,75,0,0,0,0,0,false,1,2,false,1087,725887861453,none
gis-geomartcloud-wsoc-api-incidenthistory,01/19/2023 22:06,12/23/2020 20:18,master,1,18,AWS::ApiGateway::Authorizer|AWS::ApiGateway::Deployment|AWS::ApiGateway::GatewayResponse|AWS::ApiGateway::Method|AWS::ApiGateway::Resource|AWS::ApiGateway::RestApi|AWS::ApiGateway::Stage|AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::IAM::Role|AWS::Lambda::Function|AWS::SQS::Queue|AWS::SQS::QueuePolicy|AWS::SSM::Parameter,24,75,0,1,0,0,0,false,1,2,false,1083,725887861453,none
aws-transit-public-alb-events,01/14/2023 00:43,01/10/2023 17:27,dev,5,17,AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::Events::EventBus|AWS::Events::EventBusPolicy|AWS::Events::Rule|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::S3::Bucket|AWS::SSM::Parameter,40,60,0,0,0,4,0,false,5,0,false,691,none,none
aws-transit-waf-alb,01/06/2023 17:51,03/06/2022 19:11,main,3,33,AWS::CloudFormation::Interface|AWS::EC2::SecurityGroup|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SSM::Parameter|AWS::WAFv2::IPSet|AWS::WAFv2::WebACL|AWS::WAFv2::WebACLAssociation,25,75,0,0,0,14,7,false,3,0,false,1873,514712703977,APP-2102
ccsp-cicd-test-c7bh,01/05/2023 17:28,09/01/2022 16:08,main,2,6,AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::Events::Rule|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SNS::Topic|AWS::SNS::TopicPolicy|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,2,0,false,756,720720378559,none
gis-geomartcloud-wsoc-batch-maintenance,01/04/2023 20:18,05/19/2021 16:11,main,1,7,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::SecretsManager::Secret|AWS::SSM::Parameter,31,0,68,1,0,0,0,false,1,3,false,455,none,none
gis-geomartcloud-palantir-etl-etgisdbload,01/03/2023 20:06,09/24/2020 14:16,master,1,9,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::ECS::TaskDefinition|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::Logs::LogGroup|AWS::SecretsManager::Secret|AWS::SSM::Parameter,46,13,40,1,0,0,0,false,1,0,false,749,none,none
ccsp-cdp-eks-module-template,12/15/2022 16:02,03/01/2022 11:11,main,2,6,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::Events::Rule|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,2,0,false,524,720720378559,none
